2/15/12,5899.9,5923.8,5880.6,5892.2,801550000,5892.2
2/14/12,5905.7,5920.6,5877.2,5899.9,832567200,5899.9
2/13/12,5852.4,5920.1,5852.4,5905.7,643543000,5905.7
2/10/12,5895.5,5895.5,5839.9,5852.4,948790200,5852.4
